,title,description,title_label,description_label
581,김포시  국내 최초 버스 스마트 발열체크기 도입,정하영 김포시장은  장기화 되고 있는  코로나 로부터 우리 스스로를 지키기 위해서는 생활 속 방역이 일상화 돼야 한다 며  이번 발열체크기 도입으로 시민들께서 더욱 안심하고 대중교통을 이용하실 수 있을 것  ,1,1
582,홍콩 한인들  미래 어둡지 않아 계속 사업하겠다 ,여길 떠나려는 한인은 거의 없습니다  홍콩은 지난해 시위사태에다가 올 초부터 시작된 신종  코로나 바이러스 감염증 코로나 으로 자영업자 매출이 크게 떨어졌다  여기다가 중국의 국가보안법 제정 추진과 미국의  ,1,0
583,미국인 영화감독이 찍은 독도 영화  아버지의 땅  한국 왔다,전주국제영화제는  코로나  여파로 관객과 영화인들의 안전을 최우선에 둔 영화제 라는 형식적 실험을 벌이고 있다  영화제를 치르되 단기 온라인 한시상영과  장기상영으로 변신을 꾀한 것이다  독도 영화  아버지의  ,0,1
584,광주 전남 월 주식거래량 대금  급감  시총도  조원 이상 감소,한국거래소 광주사무소 관계자는  코스피에서 지역 투자자들은 반도체 관련 삼성전자   하이닉스  수익률 극대화 전략상 인덱스 상품  언텍트관련 기업 카카오 등에 거래가 집중됐고 코스닥은  코로나 관련  ,0,0
585,하남시  학교방역 안전지킴이   명 배치,하남시와 광주하남교육지원청은  코로나  교실감염을 막기 위해  일 시청 대회의실에서  학교방역  학부모가  코로나  감염 걱정을 덜어낼 수 있도록 최선을 다하겠다 고 말했다  하남시는  코로나 에 대응해  ,1,0
586,전국 대장주 아파트 탄생 예고   검암역 로열파크씨티 푸르지오 ,현장 견본주택은  코로나  확산 방지를 위해 사전 예약제로 운영되며  사이버 모델하우스도 운영 중이다  사이버 모델하우스에서는 아나운서 이지애  배우 조현재 부부  배우 신다은 부부 등이 출연해 모형도  입지  ,0,0
587, 번가 전라북도  농특산물 판매 활성화 업무 협약,참석해 코로나 극복과 농특산물 판로 활성화 위한 전라북도 번가 업무협약 을 맺었다  이번  이상호 번가 사장은 코로나 의 장기화로 농산물 유통과 전반적인 소비심리가 위축된 상황에서 전라북도의  ,1,0
588, 무주반딧불 그란폰도   메디오폰도 대회   일 개최,특히  코로나  예방을 위해 별도의 개 폐회식은 하지 않고 발열체크와 방역소독을 추진하는데도 만전을  서종열 문화관광과 체육진흥팀장은  코로나  상황 속에서 대회를 치르게 돼 긴장의 끈을 늦추지 않고  ,0,1
589,역대최대 규모  차 추경안 자료  국회도착 ,정부는  일 임시국무회의를 열어  경제위기 조기극복과 포스트  코로나  시대 대비를 위한 제 회 추경안 을 확정하고  일 국회에 제출한다      공감언론 뉴시스가 독자 여러분의 소중한  ,1,1
590,제너시스비비큐   년 상반기 신입 경력 공개 채용, 코로나 로 인해 전반적인 고용시장이 침체된 분위기인 가운데 는 지난해 이어 올해도 사회 고용   채용관계자는 는 한국을 대표하는 책임감있는 브랜드로서  코로나 로 침체된 채용 분위기 속에서도  ,0,1
591,재생수지   사용 친환경 재활용 배달 택배  봉투 출시,신종  코로나 바이러스 감염증 코로나  여파로 온라인 쇼핑 이용률이 상승하면서 주문품 포장재 쓰레기 급증이라는 부작용을 낳고 있다  그나마 종이상자는 대개 재활용되지만 신선 식품이나 냉동식품 포장용  ,0,0
592,연천군 백학면 구미리 새둥지 마을 이웃돕기 물품 기탁,새둥지마을은  코로나 로 인하여 정상적인 운영을 하지 못함에도 불구하고 이웃들의 고통을 함께하는  김탁순 새둥지마을 대표는  회원들의 작은 정성이지만 우리 주변의 어려운 이웃들이  코로나  사태를  ,1,1
593,서울  코로나  확진자  명 넘어 교회 보험사 등 지역사회 침투,이 건물에 입주한 삼성화재 지점에서 근무한 보험설계사가 신종  코로나 바이러스 감염증 코로나  확진 판정을 받아  층이 폐쇄됐다   연합뉴스 제공  서울 지역  코로나  확진자가 하루새  명 넘게 늘면서 총  ,1,0
594,스웨덴 보건당국  너무 많이 죽었다 집단면역 전략실패 인정,스웨덴 보건당국 책임자인 안데르스 텡넬 공공보건청장이 신종  코로나 바이러스감염증 코로나 과 관련한 자국의 집단면역전략이 잘못됐음을 인정하는 발언을 해 국제적인 관심을 받고 있다  스웨덴은 앞서 강력한  ,0,0
595,케이피엠테크  텔콘 제약과   바이오기업  휴머니젠  투자,최근 신종 코로나 바이러스 감염증 코로나 치료제 개발로 주목받고 있다  케이피엠테크 관계자는  이번 투자는 모건이 주관하는 공모로 진행됐으며 예정 모집을 초과하는 수요가 몰리는 등 시장에서 성장성을  ,0,0
596, 투자증권   년 하반기 전망 포럼을  일 유튜브로 열어,이창목  투자증권 리서치본부장은  이번 포럼은  코로나  이후 시장환경의 변화와 하반기 경제 및 주식시장을 전망하는 자리 라며  물리적  시간적 여유가 없어 오프라인 포럼에 참석이 힘든 투자자를 위해 유튜브  ,0,0
597,파수  공공기관에 클라우드 스토리지 보안 솔루션 공급, 코로나  팬데믹 이후 정부 및 공공기관에서 재택근무 등 비대면 업무 처리에 대비해   드라이브   클라우드 등 클라우드 스토리지 이용을 활성화하고 있다  이에 파수는 개인정보를 포함한 중요 데이터들을 클라우드  ,0,0
598, 차 추경안 자료 국회도착,정부는  일 임시국무회의를 열어  경제위기 조기극복과 포스트  코로나  시대 대비를 위한 제 회 추경안 을 확정하고  일 국회에 제출한다      공감언론 뉴시스가 독자 여러분의 소중한  ,1,1
599, 손해보험  충주성심학교 장학금  천만원 전달,현재  코로나   로 인한  생활속 거리두기  등 정부 권고 수칙을 준수하기 위하여  손해보험 및 충주성심학교 관계자 중 최소한의 인원만이 참석한 가운데 이루어졌다  영화  글로브 로도 유명한 충주성심학교  ,0,0
600, 차 추경안 자료 국회도착,정부는  일 임시국무회의를 열어  경제위기 조기극복과 포스트  코로나  시대 대비를 위한 제 회 추경안 을 확정하고  일 국회에 제출한다      공감언론 뉴시스가 독자 여러분의 소중한  ,1,1
601,케이피엠테크  텔콘 제약과   바이오기업  휴머니젠  투자,최근 신종 코로나 바이러스 감염증 코로나 치료제 개발로 주목받고 있다  케이피엠테크 관계자는  이번 투자는 모건이 주관하는 공모로 진행됐으며 예정 모집을 초과하는 수요가 몰리는 등 시장에서 성장성을  ,0,0
602,여수시   코로나  직격탄 문화예술단체에  만 원 지원,전남 여수시는  코로나  장기화로 경제적 어려움을 겪고 있는 지역 문화예술단체에  만 원 상당의 여수사랑상품권을 지원한다고 밝혔습니다  지원대상은 고유번호증 또는 사업자 등록증의 소재지가  ,0,1
603,파수  공공기관에 클라우드 스토리지 보안 솔루션 공급, 코로나  팬데믹 이후 정부 및 공공기관에서 재택근무 등 비대면 업무 처리에 대비해   드라이브   클라우드 등 클라우드 스토리지 이용을 활성화하고 있다  이에 파수는 개인정보를 포함한 중요 데이터들을 클라우드  ,0,0
604,지역경제 악화 시 정부 선제적 지원 등  활성화 특별법  국회 발의,최 의원은  코로나  장기화로 지역경제가 매우 어렵고 이로 인한 대규모 실직 등이 우려되는 상황 이라며  정부는 지역 경제가 악화하기 전에 선제적으로 지원을 확대해야 한다 고 말했다 ,0,0
605, 손해보험  충주성심학교 장학금  천만원 전달,현재  코로나   로 인한  생활속 거리두기  등 정부 권고 수칙을 준수하기 위하여  손해보험 및 충주성심학교 관계자 중 최소한의 인원만이 참석한 가운데 이루어졌다  영화  글로브 로도 유명한 충주성심학교  ,0,0
606,연천군자원봉사센터   코로나  대응 활동 자원봉사자 후원물품 지원,연천군자원봉사센터가  코로나  대응 활동에 참여한 자원봉사 단체 및 개인 봉사자에게 후원물품을 지원하였다 사진 연천군자원봉사센터  연천군자원봉사센터가  코로나  대응 활동에 참여한 자원봉사 단체 및 개인  ,0,0
607,의안과 앞에 쌓이는 추경안 자료,정부는  일 임시국무회의를 열어  경제위기 조기극복과 포스트  코로나  시대 대비를 위한 제 회 추경안 을 확정하고  일 국회에 제출한다      공감언론 뉴시스가 독자 여러분의 소중한  ,1,1
608,한우 가격  에  만원 첫 돌파  싸게 사는 방법은 , 코로나 로 인한  집밥  수요 증가에 긴급재난지원금 지급 효과가 맞물리면서 한우 가격이 매일  정부와 업계는  코로나  사태로 집밥을 먹는 경우가 늘면서 구이류 고기 수요가 증가했고 지난달 중순  ,0,0
609, 코로나  여파에  월 경상수지  마이너스 년 만에  최대 적자 ,신종  코로나 바이러스 감염증 코로나  여파로 수출이 급감한 탓이다  여기에  월이면 통상 기업들이 배당금을 지급하는 부분도 영향을 미쳤다 한국은행이  일 발표한  년  월 국제수지 잠정 에 따르면  월  ,0,0
610,안양시청 리치웨이 관련 확진자 발생 동안구 범계동 거주  대,안양시청이  일 관악 리치웨이 관련 신종  코로나  바이러스 감염증 확진자가 발생했다고 알렸다    사진 안양시청 페이스북  안양시청이  일 관악구 다단계식 건강용품 판매업체 리치웨이 방문자가 신종  코로나  바이러스  ,1,0
611,오산소방서  봄철 화재예방대책 추진 완료,또한 봄철화재 특수시책으로  코로나 로 소방서에서 운영하던 소방안전교육이 중단됨에 따라 온라인 강의를 통해 소방안전교육을 가정집과 사무실에서 쉽게 배우는 기회를 제공하는  소방관이 알려주는 온라인  ,1,1
612,오전동 지역사회보장협의체 이불세탁 봉사활동 실시,등  코로나 로 위생의 중요성이 강조되는 요즘시기에 더 큰 호응을 얻고 있다  박찬덕 위원장은  지역사회보장협의체에서 꾸준히 해오고 있는 이불세탁 서비스사업을 통해 지역의 어르신과 장애인 분들이 집먼지 진드기  ,0,1
613,전국 대장주 아파트 탄생 예고   검암역 로열파크씨티 푸르지오 ,현장 견본주택은  코로나  확산 방지를 위해 사전 예약제로 운영되며  사이버 모델하우스도 운영 중이다  사이버 모델하우스에서는 아나운서 이지애  배우 조현재 부부  배우 신다은 부부 등이 출연해 모형도  입지  ,0,0
614,스웨덴 보건당국  너무 많이 죽었다 집단면역 전략실패 인정,스웨덴 보건당국 책임자인 안데르스 텡넬 공공보건청장이 신종  코로나 바이러스감염증 코로나 과 관련한 자국의 집단면역전략이 잘못됐음을 인정하는 발언을 해 국제적인 관심을 받고 있다  스웨덴은 앞서 강력한  ,0,0
615,제너시스비비큐   년 상반기 신입 경력 공개 채용, 코로나 로 인해 전반적인 고용시장이 침체된 분위기인 가운데 는 지난해 이어 올해도 사회 고용   채용관계자는 는 한국을 대표하는 책임감있는 브랜드로서  코로나 로 침체된 채용 분위기 속에서도  ,0,1
616,거리두고 앉아 공연보는 서울의료원 의료진들, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1,1
617,심상정  석 슈퍼여당 독주는 독배 협력정치 해야 ,통합당을 향해서는  코로나  재난의 엄중한 시기에 나치와 독재를 운운하며 또 보이콧 카드를 만지작거리는 것은 국민의 바람과 거꾸로 가는 것 이라며  보이콧이  대에도 반복된다면 통합당은 국민에게 만성 비염과 같은  ,1,1
618,코스피  개인 외인 팔자에 상승폭 반납 선,일본의 수출규제를 둘러싼 갈등에 대해 전화통화를 했지만 입장 차만 확인했다  이외에도 신종  코로나 바이러스 감염증 코로나  진단기기 개발 소식에 드림텍 이   이상 오르고 있다  박정수,1,0
619,조달청  전북서 혁신조달 통한  코로나  경제위기 극복 행보 박차,정무경 조달청장은  일 전주시 완산구 전주 상공회의소에서 전북지역 수요기관과 조달업체 및 관계 협회 대표들을 초청해 간담회를 갖고 혁신조달정책을 홍보했다  경남 부산에 이어 세 번째로 진행됐고 전북도  ,1,0
620,서울교육청  확진자 발생시  일 내  자율 등교 중단 허용,서울시교육청이 신종  코로나 바이러스 감염증 코로나  확진자가 발생한 유치원 및 학교는 보건소 협의 후 자체적으로 등교를  일 이내에서 중단하고 사후에 보고하도록 했다  그간 등교수업 일정 조정은 학교가  ,0,0
621, 취재파일  재택근무 한계   차원 가상공간이 해결할까,지난달  일 전체 임직원에게 보낸 이메일에서  코로나  이후에도 직원이 희망할 경우  그리고 업무의  특히나  코로나  세계적 유행 기간 동안에는 일반에게도  차원 가상공간 협업 프로그램을 무료로 공개하기로  ,0,1
622, 코로나 로 지친 의료진들을 위한 공연, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1,1
623,거리두고 앉아 폴킴 공연보는 의료진들, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,0,1
624, 코로나  의료진 환자분들 힘내세요 , 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1,1
625,서울대병원 국제백신연구소   코로나  백신 국내 임상 협력,이노비오 개발 백신후보물질   임상시험 이달 중 개시 서울대학교병원은  일 국제백신연구소 와 신종  코로나 바이러스 감염증 코로나  백신의 국내 임상시험 수행에 협력하는 계약을 맺었다고 밝혔다  ,1,1
626, 코로나 로 지친 의료진  공연보고 힘내세요 , 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1,1
627,양승조 충남지사  결국 농어민수당 인상 뒤늦은 선심 ,검토했으나   코로나 로 인한 재정의 어려움으로 지급액을  만원으로 결정해야 했다 고 했다  농어민수당  그러면서  코로나 로 농산물 판매가 감소하는 등 피해가 큰 상황에서 농어촌과 농어민의 짐을 함께 나눠야  ,1,0
628,무관중으로 열린  롯데 칸타타 여자오픈 , 일 제주 서귀포 롯데 스카이힐 제주 에서 열린  제 회 롯데 칸타타 여자오픈 이 신종  코로나 바이러스 감염증 코로나  확산 방지를 위해 무관중 경기로 진행되고 있다  사진은 이날  번홀 그린 전경   ,1,1
629,한국환경공단   코로나  의료폐기물 처리 대응방안 세계에 알린다,실무자들이  코로나 와 관련한 한국의 의료폐기물 관리와 대응에 관한 경험과 지식을 공유한다  이번 세미나는 유엔개발계획측의 요청으로 마련되었으며   더 나은 환경 재건   코로나  대응 한국 및 기타국가의  ,1,1
630,보성군  코로나  대응 의료진에  덕분에 배지  격려, 김철우 보성군수는 일 보건소를 방문해 코로나  감염증 대응에 헌신하고 있는 의료진에게   덕분에 배지 는 중앙재난안전대책본부에서 감사와 자부심의 의미의 수어 동작을 활용해 코로나  대응에  ,0,0
631,고심 깊어진 현대 기아차  지난달 미국 판매량  또  감소, 코로나  여파   월부터 판매량 하락세 지속 팰리세이드 셀토스 등 신차효과 선방 오창영기자   스카이데일리 신종  코로나 바이러스 감염증 코로나  사태가 장기화되는 가운데 지난달 현대  ,1,0
632,광주 북구  제 회 추경 역대 최대 규모  억원 편성,북구는 코로나 의 장기화에 따른 생계지원과 위축된 민생경제 활성화를 위해 제 회  특히  코로나 로 극심한 어려움을 겪고 있는 중소기업 소상공인 예술관광업계 지원을 위해 중소기업 특례보증  ,0,0
633,중부발전  소규모 태양광사업자   판매대금  지급, 보령 중부발전 본사 한국중부발전 사장 박형구 은  코로나  장기화와 신재생 공급인증서  박형구 중부발전 사장은  코로나 로 모두가 어려운 시국을 함께 극복할 수 있는 조치를 적극 발굴해 나감으로써  ,1,1
634, 올리브영   올영세일  온라인몰 누적 방문자  만 달성,신종  코로나 바이러스 감염증 코로나  사태 속  언택트 비대면  소비 트렌드로 온라인 구매 수요가 몰리면서  세일 첫날 온라인몰 순방문자수 는 론칭 이래 최대인  만을 기록했다  세일 기간 동안 누적 방문자는  ,0,0
635, 소프트웨어 교육 받고   구글 본사도 가고 ,이 과정을 이수한 학생들은  년  월 월 중  주 동안 미국 구글  애플 등 인공지능 분야 첨단기업을 방문 할 수 있는  실리콘 밸리 연수 프로그램 의 기회가 주어진다  다만  코로나  사태 추이에 따라 변동이 있을 수 있다 ,0,1
636,나주경찰  이륜차 배달박스에 다국어 스티커 부착,최근  코로나  전염병 확산에 따라 이륜차 배달주문량이 폭증하면서 신속한 배달 서비스를 위해 이륜차량의  이에 따라 나주경찰서는 자체 제작한 교통안전 및  코로나  예방  다국어 스티커  배포로 이륜차 교통사고  ,0,0
637,통영시  해수부 캠마켓 구축사업 공모 선정,최근 수산물 온라인 구매가 증가했고 특히 지난 해 월 발생한 코로나  감염증으로 가파른 성장세를 보이고 있으나 대형 쇼핑몰을 위주로 시장이 편중되고 과다한 판매수수료와 광고비 부담 등은  ,0,0
638,목동우성 차 리모델링 조합설립 초읽기 롯데 포스코  눈독 , 코로나 우한폐렴  사태로 지난  월 거래가 잠시 주춤했으나 지난달  억 만원에 거래되기도 했다  목동우성 차는 서울 지하철 호선 양천구청역을 도보로 이용할 수 있고 올림픽대로와 서부간선도로  경인고속도로를  ,1,0
639,통영시립도서관  결혼이주여성 한글학교 개강,통영시 시설관리사업소장은 코로나 로 어려운 상황에서도 한국어 교육에 열정을 보여주는 수강생 분들께 감사하다 시립도서관은 생활 속 거리두기 지침을 준수하고 방역물품을 비치하는 등 개인위생에  ,1,1
640,가락시장 수산동 노후 전기시설 개선  서울농수산식품   유통인 불편 해소 ,강동수산 주  중도매인조합 진갑양 조합장은  요즘  코로나 로 인한 영업 부진에도 불구하고 공사의 이러한 조치로 인하여 중도매인들에게 큰 힘이 됐다 며  어려운 여건에도 불구하고 작업시간을 쪼개가며  ,0,0
641,  상반기 대졸 신입사원 및 경력직 공채, 코로나 로 인해 전반적인 고용시장이 침체된 분위기인 가운데  는 지난해 이어 올해도 사회 고용 창출을    채용관계자는  는 한국을 대표하는 책임감 있는 브랜드로서  코로나 로 침체된 채용 분위기  ,0,1
642,삼삼물산 주  통영시에 이웃사랑 행복펀드 성금  만원 기탁,강석주 통영시장은 코로나 로 인해 기업들이 많이 힘드신데도 불구하고 관내 소외계층을 위하여 기부에 동참해 주셔서 감사하다 며 앞으로도 소외된 이웃이 없는 따뜻한 사회를 만들 수 있도록 더  ,1,1
643,금천구   코로나  확진자 근무지에 출장 선별진료소 운영,금천구 구청장 유성훈 는  번 번 확진자가 발생한 지난  일 오후  번 확진자 세 여 의 근무지로 밝혀진 가산동 대성디폴리스 지식산업센터  층에 출장 선별진료소를 운영했다  구는 지난  일 오후 의료진과  ,0,1
644,신동빈 롯데칠성음료 스마트팩토리 찾아   포스트  코로나  대응사례 ,포스트  코로나 시대에 대비한 롯데그룹 디지털 전환의 대표적 사례로 꼽았다   일 롯데칠성음료에 따르면 신 회장은  일 경기도 안성 롯데칠성음료 스마트팩토리를 찾아  코로나  영향으로 디지털 전환이 더욱 빨라지고  ,0,0
645, 코로나 로 지친 의료진 달래는 폴킴의 공연, 일 오후 서울 중랑구 서울의료원에서 열린  서울의료원 잠시멈춤 콘서트 에서 신종  코로나 바이러스 감염증 코로나  환자 진료를 위해 수고해 온 의료진들이 가수 폴 킴의 공연을 보고 있다   뉴스 ,1,1
646, 코로나  이후 죽집 덮밥집 등  인 상차림  큰 주목, 코로나   가 가져온 변화 중 하나가 식사문화의 변화다  유통업계 전문가들에 따르면 소비자들이 깨끗한  한편   코로나   를 계기로 밥이나 반찬을 여러 명이 같이 떠먹거나 집어먹는 현상은 점차 줄어들고  인 상차림  ,1,0
647, 양주옥정신도시 대성베르힐  순위 내 청약마감  다시 증명된 양주 부동산시 , 양주옥정신도시 대성베르힐 은  코로나  감염 예방 및 확산을 방지하기 위해 견본주택 방문을 사전 예약제로 운영하며  사전예약은 홈페이지를 통해 가능하다   양주옥정신도시 대성베르힐 의 견본주택은 경기도  ,0,0
648,  경제 마이너스 성장에도 호주달러 크게 오른 이유는 ,작년 하반기부터 올해 초까지 계속된 호주 산불과 신종  코로나 바이러스 감염증 코로나 의 여파로 호주는 마이너스 성장을 기록했다  올  분기 호주 경제 성장률은  다  이에 따라 호주가  년 동안 유지해온  ,0,0
649,사천시   코로나  확산방지를 위한  사천형 방문자관리시스템  도입, 사천시 시장 송도근 는  코로나  확산 방지를 위해  월  일부터 시청 본청  층 남문 북문  농협 북문 과  재난상황실에서  코로나  관련 부서장 회의 시 시스템 시연을 실시하였다   사천형 방문자관리시스템 은 정부형인  ,0,0
650,전북도 번가 주  청정 전북 농특산물 판로 활성화 위한 업무협약 체결,이번 업무협약은  코로나  영향으로 온라인 쇼핑 농축산물 거래액이 전년 동월대비 월 기준   가  송하진 도지사는  포스트  코로나  시대를 맞아 개인 방역과 건강에 대한 관심이 부쩍 높아지면서 안전한  ,1,1
651,남양주시수어통역센터  농아인의 날 기념해 인식개선 캠페인 활동 펼쳐,이번 캠페인은  코로나  관계로 소수인원이 참석해 청각장애인에 이해를 돕는 판넬을 진열했다  이에 따라 농아인협회는 지속적으로 청각장애인의 행복한 삶을 위한 자원봉사활동  평생교육프로그램 통한 사회 참여와  ,0,1
652,한국농어촌공사 전남지역본부   덕분에 챌린지  동참   의료진 여러분 힘내 , 일  코로나 바이러스 예방과 대응을 위해 노력하고 있는 의료진에게 감사와 존경의 마음을 전하는  덕분에 챌린지  캠페인에 참여했다   덕분에 챌린지 캠페인은 보건복지부가  코로나  예방을 위해 고생하고 있는 의료진을  ,0,1
653,전기차 뜨자 배터리 수요 급증 화학 날개, 코로나  사태에도 전기차 판매가 급증하면서  화학의 수혜가 예상된다   화학은 글로벌 배터리 시장  향후  코로나  사태 이후 수요는 더욱 늘어날 전망이다  미래에셋대우증권에 따르면 세계 전기차용 배터리  ,1,1
654,포항시  생활 속 거리두기 실천을 위한 이색 확대간부회의 개최, 코로나  예방과 추가확산 방지를 위하여 기존 회의장인 대회의실에서 대잠홀로 장소를 변경하여 생활 속 거리두기에 적극 동참했다  이번 회의는  코로나  비상사태 이후  처음으로 개최되는 확대간부회의인 만큼  ,0,0
655,원주 옛 캠프롱  년 만에 개방    개최,시는 신종  코로나 바이러스 감염증 코로나 에 대비해 행사장 출입을 원주시민으로만 제한할 계획이다  또 입장 시 발열 체크와 마스크 착용  출입자 신원 파악  소독 용품 비치  관람객 안전거리 유지 등 방역 대책을  ,1,0
656,유권자에게 하고픈 말이  젊을 때 열심히 살아야 한다 ,  참여사회   이번 좌담은  코로나  감염 예방 수칙 준수를 위해 마스크를 벗는 대신 서로 안전한 거리를  본격적인 이야기에 앞서  요즘  코로나  상황에 일상은 어떻게 보내고 계신가요  학교 수업도 거의 못 하고 있죠  ,1,1
657,창녕군   전화로 말해요  비대면 선별진료소 운영,경남 창녕군은 신종  코로나 바이러스 감염증 코로나  장기화에 따른 선별진료소  드라이브 스루형  도입 운영에 이어  전화로 말해요  창녕형 비대면 선별진료소를 운영하고 있다고  일 밝혔다  비대면 접촉 선별진료소는  ,0,0
658,영산강환경청   일  환경의 날  기념행사,영산강환경청장 표창은  코로나  감염병 전담병원으로서 의료폐기물을 안정적으로 처리한 빛고을전남대병원 팀장 등  명이 받는다  류연기 영산강유역환경청장은  코로나  발생 이후 대규모 감염병  기후변화 등 외부  ,1,0
659,무주산골영화제 오늘 일  온라인 개막  아쉽지만 위로 응원 메시지 ,제 회 무주산골영화제는  코로나  여파로 인한 관객과 무주 군민들의 안전을 도모하면서도 영화제를  또순이랑 우주랑 에 대해  주체적으로 자신의 삶을 개척하는 여주인공  또순이 라는 캐릭터가  코로나  시대에  ,1,1
660,케이무크에   등   강좌 신규개설 포스트  코로나  시대   교육은 온라인 , 코로나 로 원격수업이 활성화되면서 수강신청 수가 지난해 대비   늘어날 만큼 주목받고 있다   단계  올해는  코로나  상황을 반영해 서울대  고려대 등에서 신종바이러스 이해  건강보건 증진  전염병 대응  ,0,1
661,강성 앞세운 노동계   여론몰이 재계 내년 최저임금  험로  예상,노동계가 강성파를 협상 전면에 내세운 이유는 올해 최저임금이   수준에 그친 데다  신종  코로나 바이러스 감염증 코로나  사태로 인해 내년도 최저임금 인상을 강력하게 요구하기 힘든 여건 등을 의식했기 때문으로  ,0,0
662,대외경제연구원   경제  빠르게 회복할 듯 경제 외적 리스크 발생 가능성 ,대외경제정책연구원 은 보고서를 통해 중국의 경기부양책이 고용과 민생안정에 집중돼  코로나 의 충격에서 빠르게 회복할 것이라고 예상했습니다  다만   코로나 가 중국이나 전 세계적으로 다시 대유행할 경우  ,0,1
663,바다 위 떠돌던 크루즈선   일 부산항 입항  한국인 승무원  명 하선,신종  코로나 바이러스 감염증 코로나  사태로 세계 각국에서 크루즈 기항이 금지된 이후 갈 곳이 없어져 바다 위를 떠도는  스펙트럼오브더시즈호 가 부산항에 입항한다 부산항만공사는 로열 캐리비언 사의  만  ,0,0
664,박봄 소감  대종상 참석 영광  볼살 질문받자 ,또한  코로나  여파로 많이 힘든 시기지만 혼신의 힘을 다 하고 있는 의료진분들 덕분에 너무 감사하고 또 감사하다 며  힘든 시기인 만큼 우리 모두 함께 잘 이겨냈으면 좋겠다 는 응원을 보냈다 ,1,1
665,중기부  스타트업 이슈 담은  카드뉴스  대국민 서비스 본격 시작,이번 서비스 공개로  코로나  이후 급변하고 있는 국내외 핵심 이슈와 트렌드가 궁금한 스타트업이나 일반  트렌드 와  포스트  코로나  시대 국내외 스타트업 정책  등 다양한 주제를 기획해 선보일 계획이다  중기부  ,0,0
666,초록우산 세종   세종시작은도서관연합회  업무협약 체결,이 날 전달한 아동용 마스크는  코로나  예방을 위하여 세종시 작은도서관에 비치하여 도서관을 이용하는 아동의 안전한 환경을 조성하는데 사용할 예정이다  업무협약식 사진   사진왼쪽부터 초록우산어린이재단 이정아  ,1,0
667,보건연구원 분리는 바이오헬스 산업 육성 위한 정책적 판단 , 월  일 세계 보건의 날을 맞아 질병관리본부 중앙방역대책본부 상황실에서  코로나 로 인한 사망 환자와 희생자를 추모하는 묵념이 시행되고 있다  특히  복지부는 미국 또한               ,0,1
668,서삼석 의원   농어업인 금융지원 추경예산  억 증액해야 ,서삼석 국회의원  코로나  대응  차 추경 안에 농수축산인들을 위한 금융지원 예산을 대폭 증액해야  불과하다 며 이는  코로나 로 인한 고통을 겪고 있는 농어업인을 위한 금융지원으로는 턱없이 부족하다 고  ,0,0
669,여성친화도시 시민참여단 위촉장 및 우수활동가 표창 수여,당초 시에서는  제 기 여성친화도시 시민참여단 발대식 을 개최할 계획이었으나   코로나 의 확산방지를 위해  김상돈 시장은  코로나 로 인해 시민참여단 발대식을 진행하지 못해 무척 아쉽다 며   시민참여단 활동으로  ,0,0
670,광주 광산구  노후 주방시설 개선사업 최대  만원 지원,오는 일까지 광산구청 식품위생과로 우편 방문 접수하면 된다  광산구 관계자는 이번 사업으로 음식점 위생 상태 개선과 함께   코로나 로 어려움을 겪는 소상공인의 부담을 덜어주겠다 고 말했다 ,0,1
671,한국메세나협회 한성자동차   드림드림   년만에 비대면 미술 수업,머니투데이 더리더 최정면 한국메세나협회 회장 김영호 와 독일 메르세데스 벤츠 국내 수입 판매사인 한성자동차 대표 울프 아우스프룽 는 미술 영재 장학사업  드림그림 을 신종  코로나 바이러스 감염증 코로나 로  ,1,0
672,롯데몰 김포   코로나  우려 덜한 야외서 각종 행사 연다,롯데자산개발은 롯데몰 김포공항이 이달  코로나  확산 방지를 위해 내부 공간이 아닌 야외 광장에서 다양한 행사를 개최한다고  일 밝혔다  롯데몰 김포공항은  코로나 로 인해 실내보다 야외 공간을 선호하는  ,0,1
673,대한한돈협회 음성지부  한돈고기  천  기탁,윤석환 지부장은  코로나 로 어려움을 겪고 있는 군민들에게 조금이나마 도움이 되길 바라는 회원들의 뜻을 모아 기부에 동참하게 됐다 며   코로나 로 인해 이웃을 위한 나눔의 손길이 예년에 비해 많이 줄어든 것으로  ,0,1
